idanalytics;analytics_date;analytics_user_key;analytics_session_key;analytics_event_type;analytics_data
1762;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""8"",""name"":""Pendiente Beatle Modelo"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_4"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1763;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""8"",""name"":""Pendiente Beatle Modelo"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_4"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_5"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1764;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""8"",""name"":""Pendiente Beatle Modelo"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_5"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1765;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""8"",""name"":""Pendiente Beatle Modelo"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1766;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""8"",""name"":""Pendiente Beatle Modelo"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_5"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1767;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;ELEMENTSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1768;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;ELEMENTSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1769;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1770;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_7"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1771;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_7"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1772;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_7"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1773;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1774;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_7"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1775;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;ELEMENTSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1776;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_7"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1777;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1778;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1779;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;ELEMENTSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1780;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1781;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1782;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1783;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1784;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1785;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_7"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1786;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_7"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1787;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""9"",""name"":""Pendiente Sfera Modelo"",""properties"":[{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1788;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;ELEMENTSET;"{""action"":{""elementId"":""3"",""name"":""Pendiente Quadrato"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1789;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;ELEMENTSET;"{""action"":{""elementId"":""10"",""name"":""Pendiente Quadrato Modelo"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1790;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""10"",""name"":""Pendiente Quadrato Modelo"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1791;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;4241038f-0648-bd4f-3d1e-f76ad20a9bf7;MATERIALSET;"{""action"":{""elementId"":""10"",""name"":""Pendiente Quadrato Modelo"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_6"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1792;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;PAGEVIEW;"{""action"":""http:\/\/www.virtualvis.eu\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
1793;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
1794;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;DEVICE;"{""action"":{""logicalCpu"":16,""screen"":{""availableWidth"":1600,""availableHeight"":860,""width"":1600,""isTouchScreen"":false,""height"":900}},""label"":""DEVICE"",""category"":""DEVICE""}"
1795;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
1796;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;COUNTRY;"{""action"":""Spain"",""lon"":null,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":null}"
1797;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;ELEMENTSET;"{""action"":{""elementId"":""6"",""name"":""Pendiente palabra leboh"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1798;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;ELEMENTSET;"{""action"":{""elementId"":""7"",""name"":""Pendiente palabra leboh Modelo"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1799;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;MATERIALSET;"{""action"":{""elementId"":""7"",""name"":""Pendiente palabra leboh Modelo"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1800;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;MATERIALSET;"{""action"":{""elementId"":""7"",""name"":""Pendiente palabra leboh Modelo"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_4"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1801;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;MATERIALSET;"{""action"":{""elementId"":""7"",""name"":""Pendiente palabra leboh Modelo"",""properties"":[{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_6"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1802;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;ELEMENTSET;"{""action"":{""elementId"":""3"",""name"":""Pendiente Quadrato"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1803;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;ELEMENTSET;"{""action"":{""elementId"":""10"",""name"":""Pendiente Quadrato Modelo"",""properties"":[{""name"":""Enganche Quadrato"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_quadrato""},{""name"":""Enganche Quadrato_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Quadrato"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_quadrato""},{""name"":""Pendiente Quadrato_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1804;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;ELEMENTSET;"{""action"":{""elementId"":""1"",""name"":""Pendiente Beatle"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
1805;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;MATERIALSET;"{""action"":{""elementId"":""1"",""name"":""Pendiente Beatle"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""N""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
1806;1,58E+12;7a58aa58-bf6e-c2e7-de7a-b977d42dd379;e686f0db-f736-6bf9-8de1-5bc3290d9dca;MATERIALSET;"{""action"":{""elementId"":""1"",""name"":""Pendiente Beatle"",""properties"":[{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_3"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""N""},{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_4"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""MATERIALSET"",""category"":""MATERIALSET""}"
